id,tma_mdpl
2025-12-26 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2025-12-27 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2025-12-27 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2025-12-27 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2025-12-28 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2025-12-28 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2025-12-28 18:00:00 - Kali Anyar - Kreteg Abang,85.99
2025-12-29 06:00:00 - Kali Anyar - Kreteg Abang,85.94
2025-12-29 12:00:00 - Kali Anyar - Kreteg Abang,85.94
2025-12-29 18:00:00 - Kali Anyar - Kreteg Abang,85.89
2025-12-30 06:00:00 - Kali Anyar - Kreteg Abang,85.89
2025-12-30 12:00:00 - Kali Anyar - Kreteg Abang,85.89
2025-12-30 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2025-12-31 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2025-12-31 12:00:00 - Kali Anyar - Kreteg Abang,86.0
2025-12-31 18:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-01-01 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-01 12:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-01-01 18:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-01-02 06:00:00 - Kali Anyar - Kreteg Abang,87.04
2026-01-02 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-02 18:00:00 - Kali Anyar - Kreteg Abang,86.42
2026-01-03 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-03 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-03 18:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-01-04 06:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-01-04 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-04 18:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-01-05 06:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-01-05 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-01-05 18:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-01-06 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-06 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-01-06 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-07 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-07 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-07 18:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-01-08 06:00:00 - Kali Anyar - Kreteg Abang,85.89
2026-01-08 12:00:00 - Kali Anyar - Kreteg Abang,85.89
2026-01-08 18:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-09 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-09 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-01-09 18:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-01-10 06:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-01-10 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-10 18:00:00 - Kali Anyar - Kreteg Abang,87.64
2026-01-11 06:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-01-11 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-01-11 18:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-01-12 06:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-01-12 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-12 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-13 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-13 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-13 18:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-01-14 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-14 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-14 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-15 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-15 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-15 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-16 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-16 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-16 18:00:00 - Kali Anyar - Kreteg Abang,86.21
2026-01-17 06:00:00 - Kali Anyar - Kreteg Abang,86.69
2026-01-17 12:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-01-17 18:00:00 - Kali Anyar - Kreteg Abang,86.79
2026-01-18 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-18 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-18 18:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-01-19 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-19 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-01-19 18:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-01-20 06:00:00 - Kali Anyar - Kreteg Abang,86.84
2026-01-20 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-01-20 18:00:00 - Kali Anyar - Kreteg Abang,88.44
2026-01-21 06:00:00 - Kali Anyar - Kreteg Abang,87.34
2026-01-21 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-01-21 18:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-01-22 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-01-22 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-01-22 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-23 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-23 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-23 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-24 06:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-01-24 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-24 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-25 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-25 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-25 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-26 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-26 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-26 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-27 06:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-01-27 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-27 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-01-28 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-01-28 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-28 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-29 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-29 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-29 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-01-30 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-30 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-30 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-01-31 06:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-01-31 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-01-31 18:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-02-01 06:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-02-01 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-01 18:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-02 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-02-02 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-02-02 18:00:00 - Kali Anyar - Kreteg Abang,86.69
2026-02-03 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-02-03 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-02-03 18:00:00 - Kali Anyar - Kreteg Abang,87.34
2026-02-04 06:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-02-04 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-02-04 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-05 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-05 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-02-05 18:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-02-06 06:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-02-06 12:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-02-06 18:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-07 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-07 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-07 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-08 06:00:00 - Kali Anyar - Kreteg Abang,86.84
2026-02-08 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-08 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-09 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-09 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-09 18:00:00 - Kali Anyar - Kreteg Abang,86.21
2026-02-10 06:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-02-10 12:00:00 - Kali Anyar - Kreteg Abang,86.94
2026-02-10 18:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-02-11 06:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-02-11 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-02-11 18:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-02-12 06:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-02-12 12:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-02-12 18:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-02-13 06:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-02-13 12:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-02-13 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-14 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-02-14 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-02-14 18:00:00 - Kali Anyar - Kreteg Abang,88.04
2026-02-15 06:00:00 - Kali Anyar - Kreteg Abang,86.99
2026-02-15 12:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-02-15 18:00:00 - Kali Anyar - Kreteg Abang,86.84
2026-02-16 06:00:00 - Kali Anyar - Kreteg Abang,88.64
2026-02-16 12:00:00 - Kali Anyar - Kreteg Abang,87.54
2026-02-16 18:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-02-17 06:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-02-17 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-17 18:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-18 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-18 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-02-18 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-02-19 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-19 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-19 18:00:00 - Kali Anyar - Kreteg Abang,86.89
2026-02-20 06:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-02-20 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-02-20 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-21 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-21 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-02-21 18:00:00 - Kali Anyar - Kreteg Abang,87.09
2026-02-22 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-02-22 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-22 18:00:00 - Kali Anyar - Kreteg Abang,87.14
2026-02-23 06:00:00 - Kali Anyar - Kreteg Abang,86.79
2026-02-23 12:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-02-23 18:00:00 - Kali Anyar - Kreteg Abang,86.69
2026-02-24 06:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-02-24 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-02-24 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-25 06:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-02-25 12:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-02-25 18:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-02-26 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-26 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-26 18:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-02-27 06:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-02-27 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-02-27 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-02-28 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-02-28 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-02-28 18:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-03-01 06:00:00 - Kali Anyar - Kreteg Abang,86.84
2026-03-01 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-01 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-02 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-02 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-02 18:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-03 06:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-03-03 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-03-03 18:00:00 - Kali Anyar - Kreteg Abang,87.79
2026-03-04 06:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-03-04 12:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-03-04 18:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-03-05 06:00:00 - Kali Anyar - Kreteg Abang,86.99
2026-03-05 12:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-03-05 18:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-03-06 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-06 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-03-06 18:00:00 - Kali Anyar - Kreteg Abang,87.14
2026-03-07 06:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-03-07 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-07 18:00:00 - Kali Anyar - Kreteg Abang,86.69
2026-03-08 06:00:00 - Kali Anyar - Kreteg Abang,86.94
2026-03-08 12:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-03-08 18:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-03-09 06:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-03-09 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-03-09 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-10 06:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-03-10 12:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-03-10 18:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-03-11 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-11 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-11 18:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-03-12 06:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-03-12 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-03-12 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-13 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-13 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-13 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-14 06:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-14 12:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-14 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-15 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-15 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-15 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-16 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-16 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-16 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-17 06:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-03-17 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-17 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-18 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-18 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-03-18 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-19 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-19 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-19 18:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-20 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-20 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-20 18:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-03-21 06:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-03-21 12:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-03-21 18:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-22 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-22 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-22 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-23 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-23 12:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-23 18:00:00 - Kali Anyar - Kreteg Abang,85.89
2026-03-24 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-24 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-03-24 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-25 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-03-25 12:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-25 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-03-26 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-26 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-26 18:00:00 - Kali Anyar - Kreteg Abang,88.74
2026-03-27 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-27 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-27 18:00:00 - Kali Anyar - Kreteg Abang,85.84
2026-03-28 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-28 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-28 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-29 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-29 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-03-29 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-30 06:00:00 - Kali Anyar - Kreteg Abang,87.04
2026-03-30 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-03-30 18:00:00 - Kali Anyar - Kreteg Abang,86.79
2026-03-31 06:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-03-31 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-03-31 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-01 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-01 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-01 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-02 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-02 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-04-02 18:00:00 - Kali Anyar - Kreteg Abang,86.94
2026-04-03 06:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-04-03 12:00:00 - Kali Anyar - Kreteg Abang,86.39
2026-04-03 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-04 06:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-04-04 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-04 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-05 06:00:00 - Kali Anyar - Kreteg Abang,86.64
2026-04-05 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-05 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-06 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-06 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-06 18:00:00 - Kali Anyar - Kreteg Abang,86.84
2026-04-07 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-07 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-07 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-08 06:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-04-08 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-08 18:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-04-09 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-09 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-09 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-10 06:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-04-10 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-04-10 18:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-04-11 06:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-04-11 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-11 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-12 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-12 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-12 18:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-04-13 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-04-13 12:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-13 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-14 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-14 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-14 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-15 06:00:00 - Kali Anyar - Kreteg Abang,89.34
2026-04-15 12:00:00 - Kali Anyar - Kreteg Abang,87.84
2026-04-15 18:00:00 - Kali Anyar - Kreteg Abang,86.89
2026-04-16 06:00:00 - Kali Anyar - Kreteg Abang,86.59
2026-04-16 12:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-04-16 18:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-04-17 06:00:00 - Kali Anyar - Kreteg Abang,87.24
2026-04-17 12:00:00 - Kali Anyar - Kreteg Abang,86.49
2026-04-17 18:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-04-18 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-18 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-18 18:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-04-19 06:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-04-19 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-19 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-20 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-20 12:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-20 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-21 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-21 12:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-21 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-22 06:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-22 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-04-22 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-23 06:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-23 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-23 18:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-04-24 06:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-24 12:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-24 18:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-25 06:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-25 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-25 18:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-04-26 06:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-26 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-26 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-04-27 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-27 12:00:00 - Kali Anyar - Kreteg Abang,85.59
2026-04-27 18:00:00 - Kali Anyar - Kreteg Abang,86.74
2026-04-28 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-04-28 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-28 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-04-29 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-29 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-04-29 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-04-30 06:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-04-30 12:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-04-30 18:00:00 - Kali Anyar - Kreteg Abang,87.74
2026-05-01 06:00:00 - Kali Anyar - Kreteg Abang,86.84
2026-05-01 12:00:00 - Kali Anyar - Kreteg Abang,86.54
2026-05-01 18:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-05-02 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-05-02 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-05-02 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-05-03 06:00:00 - Kali Anyar - Kreteg Abang,86.44
2026-05-03 12:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-05-03 18:00:00 - Kali Anyar - Kreteg Abang,86.24
2026-05-04 06:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-05-04 12:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-05-04 18:00:00 - Kali Anyar - Kreteg Abang,86.29
2026-05-05 06:00:00 - Kali Anyar - Kreteg Abang,86.34
2026-05-05 12:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-05-05 18:00:00 - Kali Anyar - Kreteg Abang,86.14
2026-05-06 06:00:00 - Kali Anyar - Kreteg Abang,85.94
2026-05-06 12:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-05-06 18:00:00 - Kali Anyar - Kreteg Abang,86.19
2026-05-07 06:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-05-07 12:00:00 - Kali Anyar - Kreteg Abang,85.99
2026-05-07 18:00:00 - Kali Anyar - Kreteg Abang,86.09
2026-05-08 06:00:00 - Kali Anyar - Kreteg Abang,86.04
2026-05-08 12:00:00 - Kali Anyar - Kreteg Abang,85.99
